,user_id_fors,user_id_motion_tag,N_KT,ID_Agglo,N_Agglo,ID_Gem,first_activity_date,last_activity_da,days_in_range,active_days_count,days_without_event,days_without_track,operating_system,os_version,handset,home_geometry_from_gps
754,CH19983,e674b9f6-05a7-42d2-9093-06f70b9a37aa,VD,6153,Monthey,5401,2023-04-30,2023-06-05,37,37,0,5,ios,iOS 16.1.1,"iPhone13,1",POINT (6.24295419547809 46.6180489946283)
755,CH20005,ec988787-005d-463b-b990-f46f3e99c413,VD,6153,Monthey,5401,2023-04-24,2023-06-05,43,43,0,8,ios,iOS 16.5,"iPhone14,8",POINT (6.49790856874989 46.82692135827802)
756,CH20019,1dacdb69-c01c-4b60-802b-ec1800d96cda,GE,6621,Genève,6601,2023-04-25,2023-06-05,42,42,0,1,ios,iOS 16.5,"iPhone12,3",POINT (6.066690060069273 46.17373476003139)
757,CH20020,2c0375c5-4e21-4904-adc1-d29f5676fd1c,VD,6153,Monthey,5401,2023-04-25,2023-06-05,42,42,0,2,android,13,samsung SM-G780G,POINT (6.709936469440943 46.69462669057365)
758,CH20024,a5ffcbca-8810-477c-ae77-4ff92bdc2fc2,VD,6153,Monthey,5401,2023-05-03,2023-05-30,28,28,0,20,ios,iOS 16.0,"iPhone12,1",POINT (6.655960529073457 46.769699896600144)
759,CH20026,0dbe096a-ce67-4080-87ad-2e8fc1e15c6c,VD,6153,Monthey,5401,2023-04-25,2023-06-05,42,42,0,4,ios,iOS 15.6.1,"iPhone12,3",POINT (6.625868207226769 46.59029829481959)
760,CH20059,bf5ade68-4c7a-40ea-aa90-f2a62ce2018b,VD,6153,Monthey,5401,2023-05-13,2023-06-05,24,24,0,5,android,11,samsung SM-A405FN,POINT (6.881729997916667 46.45772327916666)
761,CH20064,834dd31d-0688-4e9f-9d55-4cceb6b0f0ff,VD,6153,Monthey,5401,2023-04-25,2023-06-05,42,42,0,6,android,13,samsung SM-A515F,POINT (6.495309426103802 46.50862729730264)
762,CH20065,622ddbb9-20a3-4434-8dfe-c49182cc4ec3,VD,6153,Monthey,5401,2023-04-24,2023-05-29,36,36,0,5,ios,iOS 16.4.1,"iPhone12,1",POINT (6.816088016910919 46.569460344006295)
763,CH20069,c71fcb2f-7288-4de7-b767-7b4a89f1944d,VD,6153,Monthey,5401,2023-05-03,2023-06-05,34,34,0,2,ios,iOS 16.5,"iPhone12,1",POINT (6.497820292130061 46.511133147543376)
764,CH2007,5c067648-7166-4bd8-9129-37c78404b7be,VD,6153,Monthey,5401,2023-05-01,2023-06-05,36,36,0,5,ios,iOS 16.5,"iPhone13,4",POINT (6.6248098621774405 46.51631268206032)
765,CH2008,20185371-7e73-467d-8fbb-bfc6abfb1e4a,VD,6153,Monthey,5401,2023-04-24,2023-05-19,26,26,0,0,ios,iOS 16.4.1,"iPhone11,8",POINT (6.501684344383947 46.61220449824413)
766,CH20092,e7b175bd-8659-4b86-9646-f8da131a55a7,VD,6153,Monthey,5401,2023-05-04,2023-06-05,33,33,0,1,android,12,Xiaomi M2002J9G,POINT (6.58841752643642 46.60052484623408)
767,CH20096,af4654aa-439c-478b-8026-359457b1659c,VD,6153,Monthey,5401,2023-04-25,2023-05-30,36,36,0,0,ios,iOS 16.5,"iPhone14,5",POINT (6.418347629169225 46.52151352671544)
768,CH20102,506b9996-5f6e-438a-b497-41f40b529b28,VD,6153,Monthey,5401,2023-04-24,2023-06-05,43,43,0,5,ios,iOS 16.5,"iPhone14,5",POINT (6.451346886067555 46.48619376343751)
769,CH20185,19e2f510-b3cc-48b0-8350-c810dd01151e,GE,6621,Genève,6601,2023-05-09,2023-06-05,28,28,0,4,android,13,samsung SM-A536B,POINT (6.094586246678186 46.15427442071429)
770,CH20188,87177f7a-4be7-42e6-86ba-c96f9ea99443,GE,6621,Genève,6601,2023-04-25,2023-06-05,42,42,0,0,android,13,samsung SM-G781B,POINT (6.080829031588977 46.23812182065113)
771,CH20200,08381be7-6d2b-4dd7-b116-75bd6e6b85b9,GE,6621,Genève,6601,2023-05-12,2023-06-05,25,25,0,4,ios,iOS 16.5,"iPhone14,3",POINT (6.03689579153766 46.15848406415085)
772,CH20209,af7819b6-5d7e-4556-9727-2056d6ccf3c3,GE,6621,Genève,6601,2023-04-27,2023-06-04,39,39,0,4,ios,iOS 16.5,"iPhone12,1",POINT (6.113285099863054 46.22869360714587)
773,CH20212,6673367a-e658-4dd7-840a-ba3a86d35d1c,GE,6621,Genève,6601,2023-05-02,2023-06-05,35,35,0,2,ios,iOS 16.5,"iPhone12,8",POINT (6.237614378810793 46.28358719880138)
774,CH20213,551db040-6209-4042-a11a-e33a6f885e6b,GE,6621,Genève,6601,2023-05-11,2023-06-05,26,26,0,1,android,13,samsung SM-G998B,POINT (6.220921474719646 46.200192144867046)
775,CH20218,e9d987b0-9f1a-499e-a0f1-a9a7aa9761cf,GE,6621,Genève,6601,2023-05-22,2023-06-05,15,15,0,7,android,10,WIKO W-V680-OPE,POINT (6.125604962896826 46.16730464239418)
776,CH20219,da4d35ba-764d-4b5f-805e-039590370e77,GE,6621,Genève,6601,2023-05-04,2023-06-05,33,33,0,1,android,13,samsung SM-A536B,POINT (6.14205336307691 46.177874256274265)
777,CH20221,1695631d-03b5-4d0d-923b-d34d3f220d39,GE,6621,Genève,6601,2023-04-25,2023-06-02,39,39,0,2,ios,iOS 16.4.1,"iPhone14,3",POINT (6.1891127328687805 46.20573544931854)
778,CH20223,c210cc2c-0829-4209-95f1-3999f2d59916,GE,6621,Genève,6601,2023-05-02,2023-05-26,25,25,0,1,android,13,samsung SM-G988B,POINT (6.148948631722606 46.25781096771885)
779,CH20264,79702484-9b26-4dc2-a123-45605e0c4f13,GE,6621,Genève,6601,2023-05-06,2023-06-05,31,31,0,1,ios,iOS 16.2,"iPhone14,7",POINT (6.043656653902432 46.184956620056596)
780,CH2027,13754722-66f4-4025-b4d9-dbd5acb82d97,VD,6153,Monthey,5401,2023-05-02,2023-06-05,35,35,0,1,ios,iOS 16.5,"iPhone14,5",POINT (6.633611369180764 46.526563443473975)
781,CH20274,60e509ca-1a28-498f-b28b-836445ad351c,GE,6621,Genève,6601,2023-05-15,2023-06-05,22,22,0,0,ios,iOS 16.4.1,"iPhone12,1",POINT (6.129251924178756 46.22848866815254)
782,CH20275,939dc721-4970-44db-91fa-6b587d1ed46f,GE,6621,Genève,6601,2023-04-25,2023-06-05,42,42,0,0,ios,iOS 16.5,"iPhone12,1",POINT (6.119287260134173 46.148281415520636)
783,CH2028,e0647f65-1fa5-4cbb-9481-651a4c49df74,VD,6153,Monthey,5401,2023-05-12,2023-06-04,24,24,0,0,ios,iOS 16.5,"iPhone13,1",POINT (6.5974535939422045 46.62118434748084)
784,CH20290,e4692f42-d848-4964-a259-86376348088f,GE,6621,Genève,6601,2023-04-25,2023-06-04,41,41,0,3,ios,iOS 16.4.1,"iPhone14,6",POINT (6.206474315248809 46.197281165852225)
785,CH20293,822cc028-41c1-40e4-a2ec-a90dcc2ffbe3,GE,6621,Genève,6601,2023-05-04,2023-06-01,29,29,0,5,ios,iOS 16.5,"iPhone11,8",POINT (6.115300177188675 46.21308424243593)
786,CH20300,d573b3fa-bd1a-432e-b784-2d877ce2123b,GE,6621,Genève,6601,2023-04-25,2023-06-05,42,42,0,6,android,13,HMD Global Nokia G20,POINT (6.127877864037717 46.21507321901112)
787,CH20305,6f744932-3964-4696-ba96-ccd141f51321,GE,6621,Genève,6601,2023-05-02,2023-06-05,35,35,0,3,ios,iOS 16.5,"iPhone13,3",POINT (6.075060800390471 46.20918613385057)
788,CH2032,2b507764-bafb-42cb-958b-a901c77ce733,VD,6153,Monthey,5401,2023-05-02,2023-06-05,35,35,0,1,ios,iOS 16.5,"iPhone13,1",POINT (6.806854711734504 46.74735698598978)
789,CH20331,f7088e10-1753-46f5-bb8c-c89f27617cf0,GE,6621,Genève,6601,2023-05-02,2023-05-30,29,29,0,2,ios,iOS 16.4.1,"iPhone12,1",POINT (6.077181330016831 46.1769964280946)
790,CH20333,08660743-72e0-4528-8cd2-96313bf71d47,,99,,99,2023-05-04,2023-06-03,31,31,0,9,ios,iOS 16.5,"iPhone14,2",POINT (6.268512366105106 46.31793994135114)
791,CH20354,e3d67153-abce-4acc-ad10-2180501ad7a8,GE,6621,Genève,6601,2023-05-10,2023-06-05,27,27,0,0,ios,iOS 16.5,"iPhone14,7",POINT (6.1965248311999375 46.185407992585766)
792,CH20357,3bdcad47-a507-4808-a51d-f420c360c66e,GE,6621,Genève,6601,2023-04-24,2023-05-09,16,16,0,2,android,13,samsung SM-G990B,POINT (6.162463418474027 46.28299005347402)
793,CH20364,687b380c-4358-4105-9348-f6ec90a48086,GE,6621,Genève,6601,2023-05-05,2023-06-05,32,32,0,1,ios,iOS 16.3,"iPhone11,8",POINT (6.1433827722832035 46.17378068401036)
794,CH20395,e000481b-e272-4559-a41a-440b0ab3da8f,GE,6621,Genève,6601,2023-05-04,2023-05-26,23,23,0,0,android,11,samsung SM-A405FN,POINT (6.125423608048142 46.1628635779533)
795,CH20441,ec3499e8-7d4e-4e90-bd5d-ebed796095de,GE,6621,Genève,6601,2023-04-25,2023-06-05,42,42,0,1,ios,iOS 16.5,"iPhone14,5",POINT (6.118029463427111 46.14819592560944)
796,CH20446,519a7976-ff29-4e26-8d23-5f01a18d527b,VS,6002,Brig  Visp,6002,2023-05-22,2023-06-03,13,13,0,0,android,13,samsung SM-A515F,POINT (7.179906941785715 46.139751673831846)
797,CH20463,d489b56d-e205-483a-9c6a-3bcbd54c6291,VS,6002,Brig  Visp,6002,2023-05-07,2023-06-04,29,29,0,4,android,11,samsung SM-A505FN,POINT (7.0208741 46.1227168)
798,CH20499,75e42f72-54c7-4e6a-90ef-d79221893058,GE,6621,Genève,6601,2023-04-24,2023-06-04,42,42,0,3,ios,iOS 16.5,"iPhone12,1",POINT (6.16600475796242 46.20264910971471)
799,CH20520,07a32d1d-6cad-4b11-a794-8f24fdb19a33,GE,6621,Genève,6601,2023-05-04,2023-06-05,33,33,0,0,android,13,Google Pixel 5,POINT (6.20465063789851 46.26057241381716)
800,CH20523,ca9a1164-05ae-4062-91d8-792893d88c85,GE,6621,Genève,6601,2023-05-02,2023-06-05,35,35,0,0,ios,iOS 16.3.1,"iPhone14,5",POINT (6.123009874570054 46.18861005851163)
801,CH20544,8ca6eb7d-3c0d-4bca-996f-7604f5def4eb,BE,0,Lyss,301,2023-04-25,2023-05-31,37,37,0,1,android,11,Sony J9210,POINT (7.527047772108844 46.4554589914966)
802,CH20550,ed1675fc-162f-484d-bc97-8af7404bb2ec,,99,,99,2023-04-27,2023-06-05,40,40,0,3,ios,iOS 16.5,"iPhone14,3",
803,CH20561,40ce7b41-fab6-4c5e-8c39-b55370787953,GE,6621,Genève,6601,2023-05-02,2023-06-02,32,32,0,13,android,13,samsung SM-S901B,POINT (6.183963093464367 46.16884040539908)
804,CH20563,6d8e98ef-7b69-43ce-ab95-00e352ea00b1,GE,6621,Genève,6601,2023-05-08,2023-06-02,26,26,0,17,android,13,OPPO CPH2173,POINT (6.042957787500001 46.184587737499996)
805,CH20573,706b60b8-519b-478c-b7a0-2b4d40407679,GE,6621,Genève,6601,2023-05-27,2023-06-05,10,10,0,1,ios,iOS 16.4.1,"iPhone11,8",POINT (5.9712761886386 46.15004202739075)
806,CH20590,eb08c743-de7a-4b81-a2ed-89ed1a25bade,GE,6621,Genève,6601,2023-05-05,2023-06-05,32,32,0,3,android,13,samsung SM-S908B,POINT (6.2309964434381095 46.245252920613474)
807,CH20591,72fbaaf3-4c15-4229-a0c5-2f6323d87e4d,GE,6621,Genève,6601,2023-05-02,2023-06-05,35,35,0,0,ios,iOS 16.5,"iPhone12,1",POINT (6.11508803689697 46.212682473878424)
808,CH20609,8cdafe25-4b7b-431c-9642-0c669ab69998,GE,6621,Genève,6601,2023-04-25,2023-06-05,42,42,0,1,ios,iOS 16.5,"iPhone12,1",POINT (6.143232969175661 46.24274316643721)
809,CH2061,e4212655-c0dc-4844-951c-61a5db0fabf9,VD,6153,Monthey,5401,2023-04-28,2023-05-10,13,13,0,0,android,10,Xiaomi Redmi Note 8 Pro,POINT (6.739170040477208 46.80139323060185)
810,CH20616,2657e836-e9df-45c0-b3db-39ae0155987f,VD,6153,Monthey,5401,2023-05-03,2023-06-05,34,34,0,0,android,13,Google Pixel 6a,POINT (6.6092371745168785 46.661307545555964)
811,CH2062,84b5798e-51bc-4e2f-ae41-45faab02dc92,VD,6153,Monthey,5401,2023-05-02,2023-05-17,16,16,0,1,android,12,OnePlus AC2003,POINT (6.609277936428572 46.53846846166666)
812,CH20621,e05213fb-5cfb-4a56-9d22-70a78cbb56c4,GE,6621,Genève,6601,2023-04-25,2023-06-05,42,42,0,5,android,13,samsung SM-S908B,POINT (6.103021136459393 46.20513923099453)
813,CH2065,423126ad-9ebe-4a87-bcc0-c9585e17a8bd,GE,6621,Genève,6601,2023-04-24,2023-06-05,43,43,0,1,android,11,samsung SM-A505FN,POINT (6.094090925639564 46.15672868305892)
814,CH20668,95ce08a2-3bfa-4e9d-aa44-218b8c4713e8,GE,6621,Genève,6601,2023-05-02,2023-06-05,35,35,0,2,android,13,samsung SM-S901B,POINT (6.091248779000033 46.15717666491479)
815,CH20669,55f9f91f-140e-411c-b5e3-9eb43e0b6070,GE,6621,Genève,6601,2023-04-25,2023-06-05,42,42,0,9,android,10,HUAWEI BLA-L29,POINT (6.088340269833333 46.181042568833334)
816,CH20672,818dc287-1ae1-402c-88dd-e577453a9834,GE,6621,Genève,6601,2023-05-02,2023-06-05,35,35,0,3,ios,iOS 16.5,"iPhone14,3",POINT (6.158640193569253 46.17627221986337)
817,CH20701,b6fe543c-2e9f-4ac3-92b3-696a453a5d66,VD,6153,Monthey,5401,2023-04-25,2023-05-27,33,33,0,1,android,13,samsung SM-S901B,POINT (6.844943113648774 46.48226667310709)
818,CH20705,a79b9876-e9d7-4866-84c7-4d5f0c0db4eb,VD,6153,Monthey,5401,2023-04-25,2023-06-05,42,42,0,1,android,13,Google Pixel 6a,POINT (6.631523818617865 46.51523355117322)
819,CH20706,3098dfee-0ed7-42b9-bb1f-06d002036aeb,VD,6153,Monthey,5401,2023-05-05,2023-06-05,32,32,0,2,ios,iOS 16.5,"iPhone14,2",POINT (6.787825874677123 46.665459441193086)
820,CH20708,a188b587-19e7-4522-86a2-9c40fc2d3fd3,VD,6153,Monthey,5401,2023-04-25,2023-06-05,42,42,0,6,android,12,Fairphone FP4,POINT (6.625773617639042 46.53041529707931)
821,CH20711,f5f8c68e-7977-4baf-9ccf-c9692e3c9205,VD,6153,Monthey,5401,2023-04-26,2023-05-30,35,35,0,2,android,12,samsung SM-G973F,POINT (6.683975738420441 46.55341450230078)
822,CH20716,4497c2df-59d7-4317-98d6-989f3cb2cfb5,VD,6153,Monthey,5401,2023-05-09,2023-06-05,28,28,0,1,ios,iOS 16.5,"iPhone13,2",POINT (6.615207676527776 46.532967054420205)
823,CH20718,c5719398-e051-41b1-90cc-b09087890cc4,VD,6153,Monthey,5401,2023-05-06,2023-06-05,31,31,0,0,ios,iOS 16.5,"iPhone12,8",POINT (6.6241678248159594 46.54396852849198)
824,CH20746,c74ff9d9-5aee-4363-aa46-f858d31cb36e,VD,6153,Monthey,5401,2023-05-06,2023-06-05,31,31,0,9,ios,iOS 16.1.1,"iPhone13,2",POINT (6.622566170995124 46.5408213462722)
825,CH20747,12ec0288-3fda-4af9-9aa8-0a669bf43656,VD,6153,Monthey,5401,2023-04-28,2023-05-31,34,34,0,9,ios,iOS 16.4.1,"iPhone11,8",POINT (6.64390925350961 46.81155339086739)
826,CH20753,b67f71f6-f16e-4225-8240-ef5b1d40c606,VD,6153,Monthey,5401,2023-04-27,2023-06-05,40,40,0,13,android,8.0.0,samsung SM-G930F,POINT (6.735250271798227 46.48956102364622)
827,CH20756,2fdde1ed-e297-4718-98a9-a9ef03e2fe02,VD,6153,Monthey,5401,2023-04-25,2023-06-05,42,42,0,5,ios,iOS 16.5,"iPhone13,1",POINT (6.5608981764806185 46.548164201115846)
828,CH20760,4f42c5da-ede6-484a-bff2-37e31302a09d,VD,6153,Monthey,5401,2023-04-26,2023-06-05,41,41,0,0,android,13,OPPO CPH2173,POINT (6.5495995483612806 46.550976419396214)
829,CH20761,98d2f908-fd97-4a24-b399-6c2494c8dbeb,VD,6153,Monthey,5401,2023-05-12,2023-06-05,25,25,0,1,ios,iOS 15.7.6,"iPhone9,3",POINT (6.555139258062331 46.552607557638694)
830,CH20764,d8d5e408-6a1c-4c7b-91fe-fcc7455fb2b1,VD,6153,Monthey,5401,2023-04-24,2023-06-05,43,43,0,27,android,13,samsung SM-A137F,POINT (6.722218037417229 46.66682114818154)
831,CH20770,1e370cc8-d33f-4adf-8776-cfe7d9134473,VD,6153,Monthey,5401,2023-05-02,2023-06-05,35,35,0,12,android,13,samsung SM-A515F,POINT (6.599860621938078 46.564815740912415)
832,CH20771,69edc4bb-01de-4c2e-89c5-00f8c0973c64,VD,6153,Monthey,5401,2023-04-26,2023-06-05,41,41,0,5,ios,iOS 16.5,"iPhone13,2",POINT (6.555135061214835 46.552674996911016)
833,CH20774,5864e32d-349e-4076-93a7-4fc81bd0b7db,VD,6153,Monthey,5401,2023-05-11,2023-06-05,26,26,0,1,ios,iOS 16.4.1,"iPhone12,8",POINT (6.60427328017055 46.536217562188284)
834,CH20781,8bdca0e1-1661-4542-9470-618b95bddee5,VD,6153,Monthey,5401,2023-05-02,2023-06-05,35,35,0,2,ios,iOS 16.2,"iPhone12,8",POINT (6.667192046603875 46.509078703831854)
835,CH2079,9e5b7ed9-72a4-4a13-8a05-d59cfacc7ac6,VD,6153,Monthey,5401,2023-05-02,2023-06-05,35,35,0,5,android,13,samsung SM-A525F,POINT (6.784854919900774 46.656888363193495)
836,CH20805,9a6799c9-6f9b-4548-8348-07b8bcf329de,VD,6153,Monthey,5401,2023-05-05,2023-05-30,26,26,0,1,android,13,OPPO CPH2173,POINT (6.590157537072978 46.5398130116035)
837,CH20839,8a055e27-93a4-41b5-94f4-03aaeaa25074,VD,6153,Monthey,5401,2023-05-03,2023-06-03,32,32,0,15,ios,iOS 16.5,"iPhone12,1",POINT (6.5695839790829265 46.515374796608356)
838,CH20850,2ad7e225-d4e5-47b2-96fd-84a6bac20deb,VD,6153,Monthey,5401,2023-05-15,2023-06-05,22,22,0,7,android,12,samsung SM-G973F,POINT (6.6847016952619045 46.67465903935714)
839,CH20856,,VD,6153,Monthey,5401,2023-05-04,2023-05-14,11,11,0,4,,,,POINT (6.589370866666666 46.60633690833333)
840,CH20867,4a06d565-bdd3-45a3-b360-7447638b4559,VD,6153,Monthey,5401,2023-04-25,2023-06-01,38,38,0,0,ios,iOS 16.5,"iPhone14,2",POINT (6.666057295138949 46.55329936304229)
841,CH20868,ce18682b-6055-4d84-9d20-acaa6af69534,VD,6153,Monthey,5401,2023-04-25,2023-04-28,4,4,0,0,ios,iOS 16.1.1,"iPhone12,3",POINT (6.725939476258947 46.53525338418881)
842,CH20872,028fa712-00a4-4ff7-bab7-c5a0c399eccc,GE,6621,Genève,6601,2023-05-10,2023-06-05,27,27,0,1,ios,iOS 16.5,"iPhone12,3",POINT (6.267718367442203 46.23550879499575)
843,CH20886,521e0e64-0db4-4890-a1f3-1bb9613ac0fe,VD,6153,Monthey,5401,2023-05-13,2023-06-05,24,24,0,0,android,13,samsung SM-G991B,POINT (6.232875907683653 46.38869182326791)
844,CH20890,0acc24aa-6ca9-4566-821c-e84aebb4e540,VD,6153,Monthey,5401,2023-05-14,2023-06-05,23,23,0,1,ios,iOS 16.1.1,"iPhone12,1",POINT (6.161429558128168 46.34406792571945)
845,CH20896,5c4a1cfa-341b-4d67-8f91-0dd214765a43,VD,6153,Monthey,5401,2023-05-03,2023-06-05,34,34,0,0,ios,iOS 16.5,"iPhone14,3",POINT (6.201947140133928 46.45784789573901)
846,CH20900,2c1ce53f-5b2a-449e-a00b-64b733869362,VD,6153,Monthey,5401,2023-05-03,2023-06-05,34,34,0,0,ios,iOS 16.4.1,"iPhone11,8",POINT (6.233244302899758 46.46580100577284)
847,CH20911,e1d8f3d1-5be2-420c-b6db-29a4d1c86055,GE,6621,Genève,6601,2023-04-25,2023-05-30,36,36,0,2,ios,iOS 16.4,"iPhone14,5",POINT (5.996448731919073 46.19062239438147)
848,CH20917,5a13cd6d-8aa3-4b17-9196-5ea9769f0a82,GE,6621,Genève,6601,2023-05-03,2023-05-06,4,4,0,0,ios,iOS 16.4.1,"iPhone14,2",POINT (6.156195963438844 46.28853118972705)
849,CH20918,53e89c63-de5d-46c8-8e0a-37f795f8fe3e,GE,6621,Genève,6601,2023-05-07,2023-06-05,30,30,0,13,android,10,HUAWEI VOG-L29,POINT (6.164974244 46.283120331999996)
850,CH20919,a3cdfb53-d496-4d25-a4f7-d7369b6b9fd4,VD,6153,Monthey,5401,2023-05-03,2023-06-05,34,34,0,3,ios,iOS 15.7.6,"iPhone8,1",POINT (6.133481794060489 46.314899622721555)
851,CH20926,588e872e-c669-4709-8d38-a13449d43f5e,GE,6621,Genève,6601,2023-05-03,2023-05-09,7,7,0,0,ios,iOS 16.4.1,"iPhone12,8",POINT (6.143668635118407 46.242753736226526)
852,CH20936,d15f8506-75cf-41a6-81d1-9b9f6381c631,VD,6153,Monthey,5401,2023-05-02,2023-06-01,31,31,0,7,ios,iOS 16.4.1,"iPhone14,7",POINT (6.195122829087556 46.33583454164051)
853,CH20937,d89734b0-123f-4379-abcd-85cfcf1ec9ac,VD,6153,Monthey,5401,2023-05-03,2023-06-01,30,30,0,7,android,11,samsung SM-A202F,POINT (6.195565983141027 46.334040265897436)
854,CH20943,1fe8a900-fe93-4c59-b74e-50ffeb52d9fe,VD,6153,Monthey,5401,2023-04-26,2023-05-07,12,12,0,0,android,13,samsung SM-G986B,POINT (6.539778292864583 46.57663723973958)
855,CH2095,48be589d-6710-4cfd-bc7a-b9e09a12ae5e,VD,6153,Monthey,5401,2023-05-14,2023-06-05,23,23,0,0,ios,iOS 16.5,"iPhone14,5",POINT (6.74291120223789 46.60816671979978)
856,CH20954,9d53901b-dfba-4358-9e0d-6f42b3cf2bb2,VD,6153,Monthey,5401,2023-05-03,2023-06-01,30,30,0,0,ios,iOS 16.4.1,"iPhone11,6",POINT (6.3871961810826265 46.7206760843301)
857,CH20971,c78123f5-4c10-4d7e-a508-0a9258c90e9d,VD,6153,Monthey,5401,2023-05-03,2023-06-05,34,34,0,8,android,8.0.0,samsung SM-A320FL,POINT (6.609167699771242 46.66126833671024)
858,CH20973,255a73b1-01c0-4fae-8810-cedfe7389c8e,VD,6153,Monthey,5401,2023-05-01,2023-06-03,34,34,0,2,android,13,samsung SM-G990B,POINT (6.684882899403291 46.597946139204154)
859,CH20974,a1190489-10c6-41aa-889e-5afd08d656e5,VD,6153,Monthey,5401,2023-04-25,2023-06-05,42,42,0,0,ios,iOS 16.3.1,"iPhone11,8",POINT (6.639440252718504 46.77541635663695)
860,CH20976,60fa1e35-56f8-4b26-8df9-b7aa7c868664,VD,6153,Monthey,5401,2023-05-06,2023-06-03,29,29,0,5,android,13,samsung SM-G781B,POINT (6.529007194973566 46.519770309456284)
861,CH20979,1bf05b3a-826e-4a09-9d84-3caf41165e65,VD,6153,Monthey,5401,2023-05-15,2023-06-05,22,22,0,8,ios,iOS 16.5,"iPhone13,2",POINT (6.641815875388559 46.77640116795758)
862,CH20992,59b2c4d4-3fa4-4dbb-80e6-d60219655a48,VD,6153,Monthey,5401,2023-05-02,2023-06-03,33,33,0,2,ios,iOS 16.4.1,"iPhone13,2",POINT (6.643736242185385 46.81167480184913)
863,CH21014,0b77c17f-f84a-498b-af9b-bba6f378b9cc,VD,6153,Monthey,5401,2023-05-12,2023-06-02,22,22,0,4,android,13,samsung SM-S911B,POINT (6.840005689382994 46.7078053411715)
864,CH21020,53a22eb7-e300-4a06-bfcd-08086c8d57b3,VD,6153,Monthey,5401,2023-05-05,2023-06-04,31,31,0,7,android,13,samsung SM-A325F,POINT (6.9380573304135105 46.81864654938988)
865,CH21040,6ff89b8f-f2d5-41fa-a2fd-5557bacb4f18,VD,6153,Monthey,5401,2023-05-09,2023-05-31,23,23,0,0,android,11,samsung SM-A505FN,POINT (6.997288168958334 46.288763475688775)
866,CH21059,54bd5b7a-af8d-4a09-992d-422976a1d478,VD,6153,Monthey,5401,2023-04-25,2023-06-05,42,42,0,12,android,13,samsung SM-S908B,POINT (6.8586356712112995 46.46374859483889)
867,CH2106,ccbb1e12-02a8-48da-a04f-dc99f1ab377d,GE,6621,Genève,6601,2023-04-25,2023-06-05,42,42,0,0,ios,iOS 16.3.1,"iPhone12,8",POINT (6.13531879818155 46.203518611302535)
868,CH211,f80f66b7-63ff-4c84-870b-01dc8710d332,VD,6153,Monthey,5401,2023-04-24,2023-06-04,42,42,0,1,ios,iOS 15.7.6,"iPhone8,4",POINT (6.661972332121943 46.548522006469724)
869,CH21103,9446ce4b-b992-4707-abff-31009d74c5d0,VD,6153,Monthey,5401,2023-05-05,2023-06-05,32,32,0,3,android,8.0.0,BullittGroupLimited S41,POINT (6.864731928707484 46.452879105047614)
870,CH21114,4abfffdc-bde9-43e1-8b0f-bb4c31db8616,VD,6153,Monthey,5401,2023-05-03,2023-05-07,5,5,0,2,android,13,samsung SM-S908B,POINT (7.192983471428572 46.485797514285714)
871,CH21118,b22c455b-ebdf-4f4b-b39e-120a30bfb053,VD,6153,Monthey,5401,2023-04-25,2023-06-05,42,42,0,16,android,13,samsung SM-S908B,POINT (6.928207934444444 46.402052159583334)
872,CH21218,03ea72b1-5597-474e-b080-abf33bb52dc8,,99,,99,2023-05-02,2023-06-05,35,35,0,0,android,13,Google Pixel 7 Pro,POINT (12.780668374062488 61.32806590459591)
873,CH21258,82fde4a1-6e28-4b16-94b6-f6e21eef297a,GE,6621,Genève,6601,2023-04-25,2023-06-05,42,42,0,0,ios,iOS 16.5,"iPhone13,1",POINT (6.19801305387305 46.1959127295567)
874,CH21269,e8976ca2-a29a-431e-87de-8399216fcd32,,99,,99,2023-04-25,2023-04-28,4,4,0,0,android,13,samsung SM-A528B,
875,CH2128,83f9fdc0-2f21-4ac8-84c7-426ebbf3273a,VD,6153,Monthey,5401,2023-04-25,2023-06-05,42,42,0,1,ios,iOS 16.1.2,"iPhone13,2",POINT (6.605320379171767 46.56420109185864)
876,CH21292,6602331c-7a74-46cb-a0c2-62f17148ae3d,GE,6621,Genève,6601,2023-04-25,2023-06-05,42,42,0,1,ios,iOS 16.5,"iPhone13,1",POINT (6.105482793235257 46.20262337073283)
877,CH21293,68448e7c-55df-4929-8186-fcadf741b878,GE,6621,Genève,6601,2023-04-26,2023-06-05,41,41,0,10,android,12,LGE LM-G900,POINT (6.101898399844978 46.20107068037895)
878,CH21296,67e2b2a5-976b-448d-b30b-54adcb07bab1,GE,6621,Genève,6601,2023-04-26,2023-06-05,41,41,0,3,ios,iOS 16.0,"iPhone14,7",POINT (6.198828722687816 46.2073272976573)
879,CH21304,876aa6ea-ebe0-4eeb-9ea3-5f5be3089678,VD,6153,Monthey,5401,2023-04-25,2023-05-27,33,33,0,7,android,13,samsung SM-A715F,POINT (6.408010907066749 46.729784701951196)
880,CH21310,deab7540-d33c-463a-acf1-e7ddc9078b10,VD,6153,Monthey,5401,2023-04-26,2023-06-05,41,41,0,0,ios,iOS 16.1.1,"iPhone14,5",POINT (6.633906316344554 46.780038969999225)
881,CH21321,4ed7d856-c0af-4f3b-bee5-d407d7683af9,GE,6621,Genève,6601,2023-05-11,2023-06-05,26,26,0,2,ios,iOS 16.5,"iPhone14,3",POINT (6.168491429869773 46.20197874627067)
